num,Type,version,FBR,FCR
75,BFG,release-1.0.4-rc0,3.475111857,11.38534676
76,BFG,release-1.1.0,3.475111857,11.38534676
77,BFG,release-1.1.0-rc1,3.475111857,11.38534676
78,BFG,release-1.1.0-rc2,3.475111857,11.38534676
79,BFG,release-1.1.1,3.475111857,11.38534676
80,BFG,release-1.1.2-rc5,3.475111857,11.38534676
81,BFG,release-1.2.0-rc0,3.475111857,11.38534676
82,BFG,release-1.2.0-rc1,3.475111857,11.38534676
83,BFG,release-1.2.1,3.475111857,11.38534676
84,BFG,release-1.2.1-rc0,3.475111857,11.38534676
85,BFG,release-2.0.0-alpha,2.956375839,10.74412752
86,BFG,release-2.0.0-alpha-rc0,2.956375839,10.74412752
87,BFG,release-2.0.3-alpha-rc0,2.956375839,10.74412752
88,BFG,release-2.0.4-alpha-rc1,2.956375839,10.74412752
89,BFG,release-2.0.4-alpha-rc2,2.956375839,10.74412752
90,BFG,release-2.0.4.1-alpha-rc0,2.956375839,10.74412752
91,BFG,release-2.2.0,2.956375839,10.74412752
92,BFG,release-2.2.1-rc0,2.956375839,10.74412752
93,BFG,release-2.3.0-rc0,2.956375839,10.74412752
94,BFG,release-2.4.0,2.956375839,10.74412752
95,BFG,release-2.4.1,2.956375839,10.74412752
96,BFG,release-2.5.0-rc1,2.956375839,10.74412752
97,BFG,release-2.5.2-RC0,2.956375839,10.74412752
98,BFG,release-2.6.0-rc1,2.956375839,10.74412752
99,BFG,release-2.6.1,2.956375839,10.74412752
100,BFG,release-2.6.1-RC0,2.956375839,10.74412752
101,BFG,release-2.6.1-RC1,2.956375839,10.74412752
102,BFG,release-2.6.3-RC0,2.956375839,10.74412752
103,BFG,release-2.6.3-RC0.1,2.956375839,10.74412752
104,BFG,release-2.6.3-RC1,0,0
